topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,vehicle_id,attack_type,ground_truth_malicious,predicted_revoked,committed,new_state,reason,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,metadata_json
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_019-w0004,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.03022539783179,,-0.933465740005516,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.933465740005516, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_022-w0004,veh_022,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.034461663723,,-0.9448832402748275,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9448832402748275, ""queue_wait_ms"": 2.904504990624446, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_023-w0004,veh_023,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.03911624969122,,-0.9451139076022675,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9451139076022675, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_026-w0004,veh_026,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.04063730606231,,-0.956628478634761,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956628478634761, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_027-w0004,veh_027,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.04339644394244,,-0.956820738119536,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956820738119536, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_031-w0004,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.04996435924912,,-0.9568134308874795,"{""arrived_attestations"": 52, ""attempted_attestations"": 52, ""correlated_suppressed"": 37, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568134308874795, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_033-w0004,veh_033,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.05111624969122,,-0.9566168122687395,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566168122687395, ""queue_wait_ms"": 3.768374050068246, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_035-w0004,veh_035,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.0572658659445,,-0.9495912665905343,"{""arrived_attestations"": 13, ""attempted_attestations"": 13, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9495912665905343, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_038-w0004,veh_038,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.05539644394244,,-0.9566120333770317,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566120333770317, ""queue_wait_ms"": 4.2830449433211015, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_039-w0004,veh_039,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.06366985933492,,-0.956798122319053,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956798122319053, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_042-w0004,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.06311624969122,,-0.9566033938374605,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566033938374605, ""queue_wait_ms"": 3.568829747507607, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_043-w0004,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.06739644394244,,-0.9567939455973281,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567939455973281, ""queue_wait_ms"": 0.6959517374127699, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_047-w0004,veh_047,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.07442595802867,,-0.956710254470008,"{""arrived_attestations"": 31, ""attempted_attestations"": 31, ""correlated_suppressed"": 16, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956710254470008, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_049-w0004,veh_049,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.07511624969122,,-0.9565899117889783,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565899117889783, ""queue_wait_ms"": 3.56696547386548, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_051-w0004,veh_051,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.07566985933492,,-0.9567846507820865,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567846507820865, ""queue_wait_ms"": 0.6739320566993001, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_054-w0004,veh_054,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.07939644394244,,-0.9565850873777977,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565850873777977, ""queue_wait_ms"": 0.7309364124807871, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_055-w0004,veh_055,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.08642595802867,,-0.95677252084131,"{""arrived_attestations"": 21, ""attempted_attestations"": 21, ""correlated_suppressed"": 6, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.95677252084131, ""queue_wait_ms"": 7.061436725706471, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_058-w0004,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.08711624969122,,-0.956576365048123,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956576365048123, ""queue_wait_ms"": 3.4229443062088194, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_059-w0004,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.08925234587622,,-0.9567693247423187,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567693247423187, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_063-w0004,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.09139644394244,,-0.9565878911209061,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565878911209061, ""queue_wait_ms"": 3.2446856308467886, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_065-w0004,veh_065,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.10110394635933,,-0.9565604912715829,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565604912715829, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_067-w0004,veh_067,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.09911624969122,,-0.9567581418660873,"{""arrived_attestations"": 23, ""attempted_attestations"": 23, ""correlated_suppressed"": 8, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567581418660873, ""queue_wait_ms"": 5.48621219361678, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_070-w0004,veh_070,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.10533780637674,,-0.9565556686231186,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565556686231186, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_071-w0004,veh_071,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.1039090645344,,-0.9567526919249336,"{""arrived_attestations"": 25, ""attempted_attestations"": 25, ""correlated_suppressed"": 10, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567526919249336, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_074-w0004,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.11330604919952,,-0.9565465694143795,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565465694143795, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_075-w0004,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.11310394635933,,-0.9567422062751653,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567422062751653, ""queue_wait_ms"": 2.460662635471067, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_079-w0004,veh_079,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,61.0,,74.12057965247733,,-0.954300789381028,"{""arrived_attestations"": 14, ""attempted_attestations"": 14, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.954300789381028, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_081-w0004,veh_081,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,63.0,,74.12888924753565,,-0.9482904651260317,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9482904651260317, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_083-w0004,veh_083,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.12510394635933,,-0.9567284614603249,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 13, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567284614603249, ""queue_wait_ms"": 2.0285749208426296, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_086-w0004,veh_086,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,65.0,,74.13268197438873,,-0.9396825862424436,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9396825862424436, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_087-w0004,veh_087,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.13257965247733,,-0.95671986378281,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.95671986378281, ""queue_wait_ms"": 6.752255685100295, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_090-w0004,veh_090,position_offset,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.14577736359122,,-0.956509173782814,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956509173782814, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_091-w0004,veh_091,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.14088924753565,,-0.9567102750934123,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567102750934123, ""queue_wait_ms"": 9.015868950228878, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_095-w0004,veh_095,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,67.0,,74.14514091659397,,-0.9268321389347423,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9268321389347423, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_097-w0004,veh_097,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,69.0,,74.15056113395258,,-0.9060004428968604,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9060004428968604, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_099-w0004,veh_099,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.15288924753565,,-0.956696268057373,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956696268057373, ""queue_wait_ms"": 12.409546925312043, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_011-w0005,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.01883720357453,,-0.9568478992538474,"{""arrived_attestations"": 20, ""attempted_attestations"": 20, ""correlated_suppressed"": 5, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568478992538474, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_015-w0005,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.02816833882935,,-0.956837609478332,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956837609478332, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_026-w0005,veh_026,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,89.02834190873294,,-0.9566421073517423,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566421073517423, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_027-w0005,veh_027,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.03237085997048,,-0.9568329632857215,"{""arrived_attestations"": 22, ""attempted_attestations"": 22, ""correlated_suppressed"": 7, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568329632857215, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_031-w0005,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.04740771192449,,-0.9568162775331092,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568162775331092, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_033-w0005,veh_033,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.04223072633077,,-0.7867689244159326,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.7867689244159326, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_038-w0005,veh_038,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.04055051207997,,-0.8658953602030827,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.8658953602030827, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_042-w0005,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.05255300222794,,-0.9566152090060537,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566152090060537, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_043-w0005,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.05707204878216,,-0.9568055020870633,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 9, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568055020870633, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_047-w0005,veh_047,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.07280470721697,,-0.9567878731091688,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567878731091688, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_049-w0005,veh_049,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.07230164044101,,-0.9253235169632978,"{""arrived_attestations"": 9, ""attempted_attestations"": 9, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9253235169632978, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_051-w0005,veh_051,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.06455300222794,,-0.7045168451103787,"{""arrived_attestations"": 2, ""attempted_attestations"": 2, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.7045168451103787, ""queue_wait_ms"": 7.127314411761176, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_054-w0005,veh_054,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.07819376616366,,-0.9394668618009684,"{""arrived_attestations"": 11, ""attempted_attestations"": 11, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9394668618009684, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_055-w0005,veh_055,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,89.07655300222794,,-0.8878620476790644,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.8878620476790644, ""queue_wait_ms"": 13.961540258733862, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_058-w0005,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.08430164044101,,-0.9565795483120391,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565795483120391, ""queue_wait_ms"": 2.4068803683121587, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_059-w0005,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.08480470721697,,-0.9567743525206929,"{""arrived_attestations"": 27, ""attempted_attestations"": 27, ""correlated_suppressed"": 12, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567743525206929, ""queue_wait_ms"": 15.38806734231457, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_063-w0005,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.08855300222794,,-0.9567701159043687,"{""arrived_attestations"": 53, ""attempted_attestations"": 53, ""correlated_suppressed"": 38, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567701159043687, ""queue_wait_ms"": 1.9595837170385266, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_065-w0005,veh_065,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.09092198242051,,-0.9532059584263847,"{""arrived_attestations"": 14, ""attempted_attestations"": 14, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9532059584263847, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_067-w0005,veh_067,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,89.09630164044101,,-0.9159517128690446,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9159517128690446, ""queue_wait_ms"": 15.029165278818368, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_070-w0005,veh_070,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.10205141275914,,-0.9565594127720071,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565594127720071, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_071-w0005,veh_071,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.10055300222794,,-0.9333043271524087,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9333043271524087, ""queue_wait_ms"": 16.785078871890846, ""supporting_strength"": 0.0}"
urban_roundabout,100,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_074-w0005,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.10731396028258,,-0.9565534147766985,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565534147766985, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
