topology,case_id,vehicle_id,architecture,previous_state,new_state,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,committed,reason,metadata,attack_type,ground_truth_malicious,predicted_revoked,article_native_reference_qualified,inferred_attack_type,seed
intersection,case-1007-veh_001-w0003,veh_001,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.994120491414709,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 16, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', 'd8e3c7313b88178f7928b6d8', '2b4e5aa3e9ca80dfba43575a', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '43149a6129cfde05a69b177cbc8eed7369bd2de063db514ab142dc4c96857cd8', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_002-w0003,veh_002,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.076811455928805,59.113139880102665,59.12707222013373,0.9873002349075956,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 46, 'attempted_witness_attestations': 46, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 8, 'independent_witness_roots': 46, 'member_commitments': ['842407b26a5a095e1b2fd5e4', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': '742d070e10caf327c8cde24a823ecfdaba4008b248e86875aaac56e66185fdad', 'literal_threshold_ring_signature': False}}",position_offset,1,1,1,position_offset,1007
intersection,case-1007-veh_003-w0003,veh_003,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9743556150773915,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 29, 'attempted_witness_attestations': 29, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 8, 'independent_witness_roots': 29, 'member_commitments': ['fad58034beef215267b61e18', '23394c4e3abb5d490dab04af', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '696f37a66e58a89fb1a7a963', '16681a13f937c8bb5bc1f447'], 'bundle_digest': 'f3085e35651973d41fcef54acfd04703417219d65ade8525dc97adcb55a82ff1', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_004-w0003,veh_004,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.09404892908125,59.15350361758854,59.16275968928866,0.9957084293062056,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', 'd8e3c7313b88178f7928b6d8', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '747f29c8a26009b95499f507', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '4caee28bf9f4fc31e87520b924ecab4f1aa8d901358e4c63bf06cd36e9ff410f', 'literal_threshold_ring_signature': False}}",speed_offset,1,1,1,speed_offset,1007
intersection,case-1007-veh_005-w0003,veh_005,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9940981918505216,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '2b4e5aa3e9ca80dfba43575a', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', 'e803fffd7e20bb05201d2893', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '672fc2c92c3d23e25b09258a769a1564d07e9d5af32c27f30bdf3da0766dddde', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_006-w0003,veh_006,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.17262474445237,59.21852256514872,59.23038480860619,0.9825611655683696,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 69, 'attempted_witness_attestations': 69, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 36, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 9, 'independent_witness_roots': 33, 'member_commitments': ['842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '97aaace9eb40c7961d436830', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': '03f65a6d31daa17eed76462999eba9094c6474ef47e5a50d658074efd90020dc', 'literal_threshold_ring_signature': False}}",replay,1,1,1,replay,1007
intersection,case-1007-veh_007-w0003,veh_007,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9891268790755602,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 69, 'attempted_witness_attestations': 69, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 11, 'independent_witness_roots': 69, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '19a96761bf8e98b31fdae742', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '16681a13f937c8bb5bc1f447'], 'bundle_digest': '3fde01f366d7806c7a3f28228ae8d4105e77f9fc3cb97e145c05ef54de80ba02', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_008-w0003,veh_008,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.157863117078406,59.255708090407246,59.267902063483454,0.9953890321495058,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', 'd8e3c7313b88178f7928b6d8', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '747f29c8a26009b95499f507', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '356f87eb51ad641b3b23e026dd3710f4ee84679dd707574f2eeb797e8e78769b', 'literal_threshold_ring_signature': False}}",certificate_tamper,1,1,1,certificate_tamper,1007
intersection,case-1007-veh_009-w0003,veh_009,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9941166282529412,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '370414637833e496a2cf9ef4', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '2b4e5aa3e9ca80dfba43575a', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', 'e803fffd7e20bb05201d2893', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '899789fe2f375aa9d77ba53ca2ca5b93e0b025b702a9f79b351d817c45d06d8e', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_010-w0003,veh_010,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.345867451040576,59.38181718073054,59.39319462152434,0.905143028209744,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 470, 'attempted_witness_attestations': 470, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 376, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 13, 'independent_witness_roots': 94, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': '3f4d9aa76d27267ae917de6f2f7af2597529e4a67b87e7d1f6392937fdc15aea', 'literal_threshold_ring_signature': False}}",flood,1,1,1,flood,1007
intersection,case-1007-veh_011-w0003,veh_011,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9940394456374554,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': 'c77413228edfac57c80435db3bd5ba7c49f62347081b2160dc0764626e993410', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_012-w0003,veh_012,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.37935272620481,59.42104344135637,59.43358803334722,0.9725315405029128,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', 'd8e3c7313b88178f7928b6d8', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '747f29c8a26009b95499f507', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '410ac19f86d03e9ddfdf2ee08b8daec6c62ec19db1534e01fcdcfdf54f5a95a0', 'literal_threshold_ring_signature': False}}",false_denm,1,1,1,false_denm,1007
intersection,case-1007-veh_013-w0003,veh_013,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9940566094799672,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '2b4e5aa3e9ca80dfba43575a', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', 'e803fffd7e20bb05201d2893', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '284df9a3f0b97b85b0cc5d0ee0599afb7f2fc3dd53d222b64da7f24c81ff506e', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_014-w0003,veh_014,ahmed_inspired_witness_vpuft,revoked,revoked,45.0,59.574366243789584,59.617058355049416,59.62829879258901,0.9963047298699808,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 448, 'attempted_witness_attestations': 448, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 336, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 16, 'independent_witness_roots': 112, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', 'ce557626606926bc28f9c9b8', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': 'a96bf03055d6802bccad2be26ab2f59d87cb4a9cae6e47aec4f525151a6b6c3d', 'literal_threshold_ring_signature': False}}",mixed,1,1,1,mixed,1007
intersection,case-1007-veh_015-w0003,veh_015,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9939112478057884,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 14, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '6495a8bc4e1e54dcd2d65c7af7ca05e56eb02c3b71957a1d7d1bf71e878c8f10', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_016-w0003,veh_016,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9939930367504022,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '747f29c8a26009b95499f507', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '88640ab23dd195adc3847358cdc30754cb346ce3034a8322991ab7e19a6193f9', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_017-w0003,veh_017,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9940121718763976,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', 'e803fffd7e20bb05201d2893', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '35650fa51e6ac2c4c22853053426558afd55a531c9def7925adf52edef14b3d6', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_018-w0003,veh_018,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9940198403134878,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 16, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': 'd8b4c830a382b55a6296ef15115346d9e8e69c1efc65aa41a2c2a0c950c4d297', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_019-w0003,veh_019,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9939513639576584,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 16, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '2a560a859017fd3ff1bc69d6b3cfba1b7cac00a0ce343643ede6797e3b1908b3', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_020-w0003,veh_020,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.993926066662915,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', 'd8e3c7313b88178f7928b6d8', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': 'b97461a185cc78f8aaecf4d35582651c5ce819f91ce66f66d3432301c0e83959', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_021-w0003,veh_021,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9940255146226964,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 14, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '2b4e5aa3e9ca80dfba43575a', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447', '24a044961da8a8539de0f538'], 'bundle_digest': '95b42413e031a508f355dc397c897603137a805d9b6984d2760f42687326d7e1', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_022-w0003,veh_022,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9939560674765576,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 17, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '2b4e5aa3e9ca80dfba43575a', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': 'cb4a60894ad0138ec0fe4719c455e7c89406b5cd44360c67ddfac9783c71f5fc', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
intersection,case-1007-veh_023-w0003,veh_023,ahmed_inspired_witness_vpuft,trusted,trusted,45.0,,,,-0.9939738311804815,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 18, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', 'ce557626606926bc28f9c9b8', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', 'd8e3c7313b88178f7928b6d8', '696f37a66e58a89fb1a7a963', '9b88e4d77a912557a198d11f', '16681a13f937c8bb5bc1f447'], 'bundle_digest': '710829e2802c31d36ffa7141e43dba9a92604bec586bdc20ac55cd5b4f31c41a', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1007
